"","X","neighborhood_identifier","business_identifier","treatment_neighborhood","eligible","intent_to_treat","enrolled_rp","efficiency_index","round","waste_management_costs","age_manager","age_deputy","educ_manager","educ_deputy","female_manager","foreign_owned","staff_size","advanced_filtration","water_treatment_system","business_area","recycling_center_distance","recycling_compliance"
"219",219,98,332,1,1,1,1,53.3230285644531,1,944.50216293335,29,25,6,6,0,1,4,1,0,0,112.767007082944,0
"220",220,98,332,1,1,1,1,53.3230285644531,0,1384.48152542114,28,24,6,6,0,1,4,1,0,0,112.767007082944,0
"221",221,98,337,1,1,1,1,57.0710983276367,1,406.147956848145,73,73,0,0,0,1,5,0,0,1,112.767007082944,1
"222",222,98,337,1,1,1,1,57.0710983276367,0,1652.17590332031,72,72,0,0,0,1,5,0,0,1,112.767007082944,0
"223",223,98,342,1,1,1,1,57.0710983276367,0,1766.68605804443,25,18,6,0,0,0,3,1,0,0,112.767007082944,1
"224",224,98,342,1,1,1,1,57.0710983276367,1,1454.74538803101,26,19,6,0,0,0,3,1,0,0,112.767007082944,0
"225",225,98,345,1,1,1,1,55.1004638671875,1,1114.710521698,26,22,6,4,0,0,3,1,0,0,112.767007082944,0
"226",226,98,345,1,1,1,1,55.1004638671875,0,1796.80442810059,25,21,6,4,0,0,3,1,0,0,112.767007082944,0
"227",227,98,346,1,1,1,1,52.0092735290527,1,1213.685131073,28,28,0,4,0,0,4,1,0,0,112.767007082944,0
"228",228,98,346,1,1,1,1,52.0092735290527,0,1563.18359375,27,27,0,4,0,0,4,1,0,0,112.767007082944,0
"229",229,98,352,1,1,1,1,52.0092735290527,1,515.344715118408,22,20,3,6,0,1,5,1,0,0,112.767007082944,0
"230",230,98,352,1,1,1,1,52.0092735290527,0,1071.41990661621,22,19,3,6,0,1,5,1,0,0,112.767007082944,0
"231",231,98,353,1,1,1,1,51.5455932617188,0,1587.46614456177,45,44,0,0.5,0,0,5,1,0,0,112.767007082944,1
"232",232,98,353,1,1,1,1,51.5455932617188,1,662.62788772583,46,45,0,0.5,0,0,5,1,0,0,112.767007082944,0
"233",233,98,356,1,1,1,1,52.6661529541016,0,1468.38121414185,29,26,6,6,0,0,5,1,0,0,112.767007082944,0
"234",234,98,356,1,1,1,1,52.6661529541016,1,106.211018562317,30,27,6,6,0,0,5,1,0,0,112.767007082944,0
"235",235,98,357,1,1,1,1,57.1870155334473,1,13.7507632374763,56,53,1,0,0,0,6,1,0,0,112.767007082944,0
"236",236,98,357,1,1,1,1,57.1870155334473,0,1543.40324401855,55,52,1,0,0,0,6,1,0,0,112.767007082944,0
"237",237,98,358,1,1,1,1,51.3500747680664,0,1303.02333831787,39,34,0,1,0,0,6,1,0,0,112.767007082944,0
"238",238,98,358,1,1,1,1,51.3500747680664,1,320.254254341125,39,34,0,1,0,0,6,1,0,0,112.767007082944,0
"239",239,98,361,1,1,1,1,56.9938163757324,0,1522.59702682495,24,21,6,6,0,1,3,1,0,0,112.767007082944,0
"240",240,98,361,1,1,1,1,56.9938163757324,1,770.278453826904,24,22,6,6,0,1,3,1,0,0,112.767007082944,0
"241",241,98,371,1,1,1,1,51.3910369873047,1,65.6579196453094,27,28,6,0,0,1,6,1,1,0,112.767007082944,0
"242",242,98,371,1,1,1,1,51.3910369873047,0,997.024250030518,25,27,6,0,0,1,6,1,1,0,112.767007082944,0
"243",243,98,379,1,1,1,1,57.5347747802734,1,749.805736541748,29,25,6,3,0,0,5,1,0,0,112.767007082944,0
"244",244,98,379,1,1,1,1,57.5347747802734,0,1432.75604248047,27,24,6,3,0,0,5,1,0,0,112.767007082944,0
"245",245,98,381,1,1,1,1,57.4034004211426,1,613.943195343018,44,40,3,4,0,0,8,0,0,0,112.767007082944,0
"246",246,98,381,1,1,1,1,57.4034004211426,0,1301.8084526062,43,39,3,4,0,0,8,0,0,0,112.767007082944,0
"247",247,98,382,1,1,1,1,57.0579605102539,1,2266.63341522217,78,41,0,2,1,1,7,0,0,1,112.767007082944,0
"248",248,98,382,1,1,1,1,57.0579605102539,0,1467.12036132812,77,41,0,2,1,1,7,0,0,1,112.767007082944,0
"249",249,98,383,1,1,1,1,44.4876327514648,0,714.37726020813,44,42,0,0,0,1,8,1,0,1,112.767007082944,0
"250",250,98,383,1,1,1,1,44.4876327514648,1,221.986508369446,45,43,0,0,0,1,8,1,0,1,112.767007082944,0
"251",251,98,384,1,1,1,1,42.1947441101074,1,0,48,42,0,0,0,1,7,1,0,1,112.767007082944,0
"252",252,98,384,1,1,1,1,42.1947441101074,0,934.909629821777,47,41,0,0,0,1,7,1,0,1,112.767007082944,0
"253",253,98,388,1,1,1,1,54.7527046203613,0,1316.23907089233,38,31,3,0,0,1,5,1,0,0,112.767007082944,0
"254",254,98,388,1,1,1,1,54.7527046203613,1,66.0073459148407,39,32,3,0,0,1,5,1,0,0,112.767007082944,0
"255",255,98,389,1,1,1,1,55.4095840454102,1,412.971591949463,34,28,2,6,0,1,6,1,1,0,112.767007082944,0
"256",256,98,389,1,1,1,1,55.4095840454102,0,1076.15985870361,33,27,2,6,0,1,6,1,1,0,112.767007082944,0
"257",257,98,390,1,1,1,1,55.7959823608398,0,1368.36280822754,52,59,0,0,0,1,5,1,0,0,112.767007082944,0
"258",258,98,390,1,1,1,1,55.7959823608398,1,1212.23611831665,53,60,0,0,0,1,5,1,0,0,112.767007082944,0
"259",259,98,392,1,1,1,1,51.1591949462891,0,1353.62501144409,34,33,2,0,0,0,6,1,0,0,112.767007082944,0
"260",260,98,392,1,1,1,1,51.1591949462891,1,396.352410316467,35,35,2,0,0,0,6,1,0,0,112.767007082944,0
"261",261,98,395,1,1,1,1,52.8979911804199,1,482.67650604248,26,23,5,0,0,1,5,1,0,0,112.767007082944,0
"262",262,98,395,1,1,1,1,52.8979911804199,0,1129.89559173584,25,22,5,0,0,1,5,1,0,0,112.767007082944,0
"263",263,98,397,1,1,1,1,54.1731071472168,0,932.539367675781,30,29,0,2,0,1,6,1,0,0,112.767007082944,1
"264",264,98,397,1,1,1,1,54.1731071472168,1,1100.9316444397,31,30,0,2,0,1,6,1,0,0,112.767007082944,0
"265",265,98,402,1,1,1,1,53.0911903381348,0,1221.88272476196,30,27,4,3,0,1,5,1,0,0,112.767007082944,0
"266",266,98,402,1,1,1,1,53.0911903381348,1,835.872173309326,31,28,4,3,0,1,5,1,0,0,112.767007082944,0
"267",267,98,403,1,1,1,1,56.2078857421875,0,792.410612106323,54,44,0,0,0,1,8,1,0,2,112.767007082944,0
"268",268,98,403,1,1,1,1,56.2078857421875,1,140.465474128723,55,45,0,0,0,1,8,1,0,2,112.767007082944,0
"269",269,98,408,1,1,1,1,51.4683151245117,1,0,29,27,0,0.5,0,1,6,1,0,0,112.767007082944,0
"270",270,98,408,1,1,1,1,51.4683151245117,0,907.154369354248,29,27,0,0.5,0,1,6,1,0,0,112.767007082944,0
"271",271,98,410,1,1,1,1,55.9505424499512,1,204.772210121155,26,25,6,0,0,0,3,1,1,0,112.767007082944,0
"272",272,98,410,1,1,1,1,55.9505424499512,0,1853.1270980835,25,24,6,0,0,0,3,1,1,0,112.767007082944,0
"273",273,98,411,1,1,1,1,48.1452865600586,0,945.479393005371,39,37,4,0,0,1,7,1,0,0,112.767007082944,0
"274",274,98,411,1,1,1,1,48.1452865600586,1,0,40,38,4,0,0,1,7,1,0,0,112.767007082944,0
"275",275,98,412,1,1,1,1,56.143741607666,0,1336.29102706909,23,18,6,4,0,0,5,1,0,0,112.767007082944,0
"276",276,98,412,1,1,1,1,56.143741607666,1,36.8843257427216,24,19,6,4,0,0,5,1,0,0,112.767007082944,0
"277",277,98,413,1,1,1,0,54.4049453735352,0,2013.66901397705,60,60,0,0,0,1,2,1,0,0,112.767007082944,0
"278",278,98,413,1,1,1,0,54.4049453735352,1,86.5637004375458,61,61,0,0,0,1,2,1,0,0,112.767007082944,0
"279",279,98,419,1,1,1,1,56.6305999755859,1,1431.85682296753,81,71,0,0,0,1,8,1,0,1,112.767007082944,0
"280",280,98,419,1,1,1,1,56.6305999755859,0,784.322214126587,80,70,0,0,0,1,8,1,0,1,112.767007082944,0
"281",281,98,422,1,1,1,1,53.3230285644531,1,2292.55313873291,66,64,0,0,0,1,2,1,0,1,112.767007082944,0
"282",282,98,422,1,1,1,1,53.3230285644531,0,2037.27130889893,65,63,0,0,0,1,2,1,0,1,112.767007082944,0
"283",283,98,424,1,1,1,1,51.7387962341309,1,0,29,27,3,0,0,1,5,1,0,0,112.767007082944,0
"284",284,98,424,1,1,1,1,51.7387962341309,0,1200.83885192871,28,27,3,0,0,1,5,1,0,0,112.767007082944,0
"285",285,98,433,1,1,1,1,54.7913436889648,0,1278.75490188599,70,68,0,0,0,1,6,1,0,5,112.767007082944,0
"286",286,98,433,1,1,1,1,54.7913436889648,1,194.437527656555,71,69,0,0,0,1,6,1,0,5,112.767007082944,0
"287",287,98,435,1,1,1,1,47.8361663818359,0,1202.26125717163,48,32,3,0,0,1,6,1,0,1,112.767007082944,0
"288",288,98,435,1,1,1,1,47.8361663818359,1,240.24441242218,49,33,3,0,0,1,6,1,0,1,112.767007082944,0
"289",289,98,437,1,1,1,1,53.6576538085938,0,957.813739776611,42,40,0,0,0,0,8,1,0,1,112.767007082944,0
"290",290,98,437,1,1,1,1,53.6576538085938,1,544.003009796143,43,42,0,0,0,0,8,1,0,1,112.767007082944,0
"291",291,98,445,1,1,1,1,51.5842361450195,1,715.339946746826,40,36,3,0,0,1,9,0,0,1,112.767007082944,0
"292",292,98,445,1,1,1,1,51.5842361450195,0,803.084564208984,39,35,3,0,0,1,9,0,0,1,112.767007082944,0
"293",293,98,450,1,1,1,0,48.2998466491699,1,318.587899208069,35,35,0,2,0,0,7,1,0,1,112.767007082944,0
"294",294,98,450,1,1,1,0,48.2998466491699,0,1070.15047073364,34,33,0,2,0,0,7,1,0,1,112.767007082944,0
"295",295,98,455,1,1,1,1,45.7882537841797,1,584.457874298096,50,36,2,0,0,0,7,1,0,1,112.767007082944,0
"296",296,98,455,1,1,1,1,45.7882537841797,0,1282.56311416626,49,35,2,0,0,0,7,1,0,1,112.767007082944,0
"297",297,98,459,1,1,1,1,52.0092735290527,0,1413.33351135254,28,28,3,0,0,1,4,1,0,0,112.767007082944,0
"298",298,98,459,1,1,1,1,52.0092735290527,1,882.626056671143,29,29,3,0,0,1,4,1,0,0,112.767007082944,0
"299",299,98,461,1,1,1,1,55.2805252075195,1,252.870774269104,43,40,0,0,0,1,7,1,0,0,112.767007082944,0
"300",300,98,461,1,1,1,1,55.2805252075195,0,870.407867431641,41,39,0,0,0,1,7,1,0,0,112.767007082944,0
"301",301,98,467,1,1,1,1,51.1591949462891,0,1062.2278213501,32,31,2,2,0,1,6,1,0,0,112.767007082944,0
"302",302,98,467,1,1,1,1,51.1591949462891,1,0,33,32,2,2,0,1,6,1,0,0,112.767007082944,0
"303",303,98,468,1,1,1,1,52.1638336181641,0,1585.16931533813,43,36,3,0,0,1,4,1,0,0,112.767007082944,0
"304",304,98,468,1,1,1,1,52.1638336181641,1,131.53555393219,44,37,3,0,0,1,4,1,0,0,112.767007082944,0
"305",305,98,469,1,1,1,1,52.3183937072754,0,1193.12829971313,26,26,4,2,0,1,5,1,0,1,112.767007082944,0
"306",306,98,469,1,1,1,1,52.3183937072754,1,108.175110816956,28,28,4,2,0,1,5,1,0,1,112.767007082944,1
"307",307,98,470,1,1,1,1,48.995361328125,0,1814.43119049072,60,50,0,0,0,1,3,1,0,0,112.767007082944,0
"308",308,98,470,1,1,1,1,48.995361328125,1,158.188557624817,60,50,0,0,0,1,3,1,0,0,112.767007082944,0
"309",309,98,471,1,1,1,1,52.3183937072754,0,1031.88724517822,38,41,3,2,0,1,8,1,0,0,112.767007082944,0
"310",310,98,471,1,1,1,1,52.3183937072754,1,0,39,41,3,2,0,1,8,1,0,0,112.767007082944,0
"311",311,106,473,1,1,1,1,55.5896453857422,1,498.025608062744,71,68,1,0,0,0,7,1,0,1,109.358906463083,0
"312",312,106,473,1,1,1,1,55.5896453857422,0,1366.09878540039,70,67,1,0,0,0,7,1,0,1,109.358906463083,0
"313",313,106,474,1,1,1,1,51.5455932617188,0,1284.70058441162,38,36,6,2,0,0,8,0,1,0,109.358906463083,0
"314",314,106,474,1,1,1,1,51.5455932617188,1,968.507862091064,39,37,6,2,0,0,8,0,1,0,109.358906463083,0
"315",315,106,476,1,1,1,1,54.0185470581055,1,2143.79920959473,40,36,6,4,0,0,8,1,0,0,109.358906463083,0
"316",316,106,476,1,1,1,1,54.0185470581055,0,988.198471069336,38,35,6,4,0,0,8,1,0,0,109.358906463083,0
"317",317,106,483,1,1,1,1,56.6050987243652,1,831.067180633545,56,37,0,0,0,0,4,1,0,1,109.358906463083,0
"318",318,106,483,1,1,1,1,56.6050987243652,0,1833.79554748535,55,36,0,0,0,0,4,1,0,1,109.358906463083,1
"319",319,106,488,1,1,1,1,51.7774353027344,0,1452.30598449707,34,35,1,1,0,0,7,0,1,0,109.358906463083,0
"320",320,106,488,1,1,1,1,51.7774353027344,1,1421.40111923218,35,36,1,1,0,0,7,0,1,0,109.358906463083,0
"321",321,106,490,1,1,1,1,57.7024726867676,1,402.069282531738,42,44,0,1,0,0,8,0,0,0,109.358906463083,0
"322",322,106,490,1,1,1,1,57.7024726867676,0,1203.29961776733,41,43,0,1,0,0,8,0,0,0,109.358906463083,0
"323",323,106,491,1,1,1,1,56.2596588134766,1,678.178215026855,35,35,16,2,0,0,8,0,1,0,109.358906463083,0
"324",324,106,491,1,1,1,1,56.2596588134766,0,1636.31401062012,34,34,16,2,0,0,8,0,1,0,109.358906463083,0
"325",325,106,495,1,1,1,1,54.0989151000977,0,1604.06188964844,38,35,2,5,0,0,5,1,0,0,109.358906463083,0
"326",326,106,495,1,1,1,1,54.0989151000977,1,855.549335479736,39,36,2,5,0,0,5,1,0,0,109.358906463083,0
"327",327,106,497,1,1,1,1,52.8848533630371,1,707.332897186279,50,48,2,2,0,0,7,1,0,0,109.358906463083,0
"328",328,106,497,1,1,1,1,52.8848533630371,0,1306.38837814331,49,47,2,2,0,0,7,1,0,0,109.358906463083,0
"329",329,106,502,1,1,1,1,51.622875213623,1,1358.80823135376,48,47,1,1,0,0,5,1,0,0,109.358906463083,0
"330",330,106,502,1,1,1,1,51.622875213623,0,1703.90567779541,47,46,1,1,0,0,5,1,0,0,109.358906463083,0
"331",331,106,504,1,1,1,1,57.5479125976562,1,0,41,39,1,2,0,0,8,1,0,0,109.358906463083,0
"332",332,106,504,1,1,1,1,57.5479125976562,0,1017.2420501709,40,38,1,2,0,0,8,1,0,0,109.358906463083,0
"333",333,106,505,1,1,1,1,52.7047920227051,1,443.851089477539,65,62,0,0,0,0,5,1,0,0,109.358906463083,0
"334",334,106,505,1,1,1,1,52.7047920227051,0,1669.74048614502,64,61,0,0,0,0,5,1,0,0,109.358906463083,0
"335",335,107,510,0,1,0,0,49.1499214172363,1,1689.30397033691,35,36,1,3,0,0,5,1,1,1,103.754372114034,0
"336",336,107,510,0,1,0,0,49.1499214172363,0,1616.75319671631,34,35,1,3,0,0,5,1,1,1,103.754372114034,0
"337",337,107,511,0,1,0,0,52.2411117553711,1,4049.39727783203,36,28,1,4,0,0,5,1,0,1,103.754372114034,0
"338",338,107,511,0,1,0,0,52.2411117553711,0,1543.4383392334,35,27,1,4,0,0,5,1,0,1,103.754372114034,0
"339",339,107,512,0,1,0,0,57.2642974853516,1,3194.97299194336,25,25,6,6,0,0,4,1,0,3,103.754372114034,0
"340",340,107,512,0,1,0,0,57.2642974853516,0,1656.71119689941,24,24,6,6,0,0,4,1,0,3,103.754372114034,0
"341",341,107,515,0,1,0,0,48.6862449645996,0,1359.44061279297,40,35,0,0,0,0,6,1,1,1,103.754372114034,0
"342",342,107,515,0,1,0,0,48.6862449645996,1,1420.53127288818,41,36,0,0,0,0,6,1,1,1,103.754372114034,0
"343",343,107,519,0,1,0,0,57.0332298278809,1,1194.79713439941,38,37,0.5,2,0,0,8,1,1,1,103.754372114034,0
"344",344,107,519,0,1,0,0,57.0332298278809,0,932.52010345459,37,36,0.5,2,0,0,8,1,1,1,103.754372114034,0
"345",345,107,521,0,1,0,0,53.6321487426758,0,2617.16651916504,50,41,0,2,1,0,1,1,0,0,103.754372114034,0
"346",346,107,521,0,1,0,0,53.6321487426758,1,1525.94089508057,50,41,0,2,1,0,1,1,0,0,103.754372114034,0
"347",347,107,526,0,1,0,0,56.1244201660156,0,1059.00726318359,65,62,0,0,0,1,7,1,1,2,103.754372114034,0
"348",348,107,526,0,1,0,0,56.1244201660156,1,2048.42262268066,66,63,0,0,0,1,7,1,1,2,103.754372114034,0
"349",349,107,527,0,1,0,0,54.2503852844238,0,1336.63120269775,58,54,2,0,0,1,6,1,1,1,103.754372114034,0
"350",350,107,527,0,1,0,0,54.2503852844238,1,2640.68431854248,59,55,2,0,0,1,6,1,1,1,103.754372114034,0
"351",351,107,530,0,1,0,0,52.8207092285156,1,2841.11213684082,37,32,1,1,0,0,5,1,0,1,103.754372114034,0
"352",352,107,530,0,1,0,0,52.8207092285156,0,1584.92603302002,36,32,1,1,0,0,5,1,0,1,103.754372114034,0
"353",353,107,531,0,1,0,0,55.4868621826172,1,2498.46286773682,35,25,3,6,0,0,4,1,0,1,103.754372114034,0
"354",354,107,531,0,1,0,0,55.4868621826172,0,1716.89357757568,34,24,3,6,0,0,4,1,0,1,103.754372114034,0
"355",355,107,532,0,1,0,0,48.7635231018066,1,964.807319641113,35,33,2,2,0,0,7,1,1,1,103.754372114034,0
"356",356,107,532,0,1,0,0,48.7635231018066,0,1203.96394729614,35,33,2,2,0,0,7,1,1,1,103.754372114034,0
"357",357,107,533,0,1,0,0,57.3261184692383,1,1505.04417419434,47,41,3,2,0,0,8,1,1,1,103.754372114034,1
"358",358,107,533,0,1,0,0,57.3261184692383,0,1110.71405410767,46,40,3,2,0,0,8,1,1,1,103.754372114034,0
"359",359,107,536,0,1,0,0,50.8500785827637,1,2428.68595123291,33,29,11,0,0,0,8,1,1,1,103.754372114034,0
"360",360,107,536,0,1,0,0,50.8500785827637,0,1342.50869750977,33,28,11,0,0,0,8,1,1,1,103.754372114034,0
"361",361,107,537,0,1,0,0,53.3748054504395,1,3059.32846069336,44,36,0,0,0,1,8,1,1,3,103.754372114034,0
"362",362,107,537,0,1,0,0,53.3748054504395,0,742.974758148193,43,35,0,0,0,1,8,1,1,3,103.754372114034,0
"363",363,107,538,0,1,0,0,55.0231857299805,0,1371.34437561035,35,32,5,4,0,0,6,1,0,1,103.754372114034,0
"364",364,107,538,0,1,0,0,55.0231857299805,1,1489.69278335571,36,34,5,4,0,0,6,1,0,1,103.754372114034,0
"365",365,107,539,0,1,0,0,54.0958251953125,0,1943.9811706543,50,52,1,0,0,0,4,1,0,1,103.754372114034,1
"366",366,107,539,0,1,0,0,54.0958251953125,1,1786.50588989258,51,53,1,0,0,0,4,1,0,1,103.754372114034,0
"367",367,107,540,0,1,0,0,49.0726432800293,1,1078.7917137146,42,36,1,1,0,0,7,1,0,1,103.754372114034,0
"368",368,107,540,0,1,0,0,49.0726432800293,0,1234.05780792236,41,36,1,1,0,0,7,1,0,1,103.754372114034,0
"369",369,107,541,0,1,0,0,55.1777420043945,0,1892.17872619629,24,41,6,2,1,0,4,1,0,0,103.754372114034,0
"370",370,107,541,0,1,0,0,55.1777420043945,1,2279.54864501953,25,41,6,2,1,0,4,1,0,0,103.754372114034,0
"371",371,143,544,1,1,1,1,55.6221008300781,0,1618.42441558838,72,41,0,2,1,1,5,1,0,1,106.12532408577,0
"372",372,143,544,1,1,1,1,55.6221008300781,1,875.687694549561,73,41,0,2,1,1,5,1,0,1,106.12532408577,0
"373",373,143,545,1,1,1,1,49.0726432800293,0,1317.25263595581,29,26,2,6,0,0,7,0,0,0,106.12532408577,0
"374",374,143,545,1,1,1,1,49.0726432800293,1,94.6740329265594,30,27,2,6,0,0,7,0,0,0,106.12532408577,0
"375",375,143,546,1,1,1,1,57.3415756225586,0,1049.69930648804,55,48,0,0,0,0,8,1,0,1,106.12532408577,0
"376",376,143,546,1,1,1,1,57.3415756225586,1,316.811680793762,56,49,0,0,0,0,8,1,0,1,106.12532408577,0
"377",377,143,551,1,1,1,1,55.6414222717285,1,442.115020751953,63,64,4,0,0,0,9,0,0,9,106.12532408577,0
"378",378,143,551,1,1,1,1,55.6414222717285,0,1361.06004714966,62,63,4,0,0,0,9,0,0,9,106.12532408577,0
"379",379,143,552,1,1,1,1,55.0231857299805,1,95.5834567546844,60,61,0,0,0,1,4,1,0,1,106.12532408577,0
"380",380,143,552,1,1,1,1,55.0231857299805,0,1618.24359893799,59,60,0,0,0,1,4,1,0,1,106.12532408577,1
"381",381,143,555,1,1,1,1,54.6831512451172,0,1430.12924194336,49,47,0,0,0,0,6,1,0,1,106.12532408577,0
"382",382,143,555,1,1,1,1,54.6831512451172,1,698.748874664307,50,48,0,0,0,0,6,1,0,1,106.12532408577,0
"383",383,143,556,1,1,1,1,52.2720260620117,1,109.625649452209,61,61,0,0,0,0,9,1,1,1,106.12532408577,0
"384",384,143,556,1,1,1,1,52.2720260620117,0,890.658473968506,60,60,0,0,0,0,9,1,1,1,106.12532408577,0
"385",385,143,557,1,1,1,1,54.3276672363281,0,1854.7794342041,29,23,6,5,0,0,3,1,0,0,106.12532408577,0
"386",386,143,557,1,1,1,1,54.3276672363281,1,1765.07778167725,30,24,6,5,0,0,3,1,0,0,106.12532408577,0
"387",387,143,558,1,1,1,1,55.7805252075195,0,1246.23231887817,41,41,3,2,1,0,8,1,0,1,106.12532408577,0
"388",388,143,558,1,1,1,1,55.7805252075195,1,489.301490783691,42,41,3,2,1,0,8,1,0,1,106.12532408577,0
"389",389,143,559,1,1,1,1,55.1777420043945,1,649.295616149902,60,59,0,0,0,0,5,1,0,1,106.12532408577,0
"390",390,143,559,1,1,1,1,55.1777420043945,0,1680.00297546387,59,58,0,0,0,0,5,1,0,1,106.12532408577,0
"391",391,143,560,1,1,1,1,56.3369407653809,1,57.0578753948212,32,29,6,6,0,0,4,1,0,1,106.12532408577,0
"392",392,143,560,1,1,1,1,56.3369407653809,0,1718.41526031494,31,27,6,6,0,0,4,1,0,1,106.12532408577,0
"393",393,143,563,1,1,1,1,49.922721862793,0,1463.19198608398,46,45,0,0,0,0,7,0,0,1,106.12532408577,0
"394",394,143,563,1,1,1,1,49.922721862793,1,514.159393310547,47,46,0,0,0,0,7,0,0,1,106.12532408577,0
"395",395,143,576,1,1,1,1,53.7094268798828,0,2099.22885894775,68,64,0,2,0,0,3,1,0,1,106.12532408577,0
"396",396,143,576,1,1,1,1,53.7094268798828,1,768.991756439209,69,65,0,2,0,0,3,1,0,1,106.12532408577,0
"397",397,143,577,1,1,1,0,43.5857810974121,0,848.779201507568,43,34,3,0,0,0,9,1,0,2,106.12532408577,0
"398",398,143,577,1,1,1,0,43.5857810974121,1,0,44,35,3,0,0,0,9,1,0,2,106.12532408577,0
"399",399,143,581,1,1,1,1,55.7187004089355,1,581.173038482666,34,30,0,0,0,0,5,0,1,0,106.12532408577,0
"400",400,143,581,1,1,1,1,55.7187004089355,0,1718.723487854,33,29,0,0,0,0,5,0,1,0,106.12532408577,0
"401",401,143,583,1,1,1,1,51.7774353027344,0,1229.75578308105,41,38,3,3,0,0,7,1,0,0,106.12532408577,1
"402",402,143,583,1,1,1,1,51.7774353027344,1,714.799785614014,42,39,3,3,0,0,7,1,0,0,106.12532408577,0
"403",403,143,585,1,1,1,1,49.381763458252,1,407.39221572876,38,29,6,4,0,0,6,1,1,0,106.12532408577,0
"404",404,143,585,1,1,1,1,49.381763458252,0,1380.53369522095,37,28,6,4,0,0,6,1,1,0,106.12532408577,0
"405",405,143,588,1,1,1,1,56.7040176391602,0,1928.19728851318,55,54,0,0,0,0,5,0,0,1,106.12532408577,0
"406",406,143,588,1,1,1,1,56.7040176391602,1,917.462635040283,56,55,0,0,0,0,5,0,0,1,106.12532408577,0
"407",407,143,590,1,1,1,1,57.225658416748,1,532.794761657715,22,24,5,6,0,0,5,0,0,0,106.12532408577,0
"408",408,143,590,1,1,1,1,57.225658416748,0,1619.36111450195,21,23,5,6,0,0,5,0,0,0,106.12532408577,0
"409",409,143,592,1,1,1,1,54.057186126709,0,1478.07950973511,32,86,3,0,0,0,5,1,0,2,106.12532408577,0
"410",410,143,592,1,1,1,1,54.057186126709,1,480.79833984375,32,87,3,0,0,0,5,1,0,2,106.12532408577,0
"411",411,143,594,1,1,1,1,54.9845428466797,1,14.4756510853767,38,36,6,4,0,0,7,1,0,0,106.12532408577,0
"412",412,143,594,1,1,1,1,54.9845428466797,0,1193.48630905151,38,35,6,4,0,0,7,1,0,0,106.12532408577,0
"413",413,143,595,1,1,1,1,52.890266418457,1,89.8236453533173,40,38,3,4,0,0,9,1,0,1,106.12532408577,0
"414",414,143,595,1,1,1,1,52.890266418457,0,825.906562805176,40,37,3,4,0,0,9,1,0,1,106.12532408577,0
"415",415,143,596,1,1,1,1,55.1012382507324,0,2149.65782165527,70,41,2.83987474441528,2,1,0,6,1,0,0,106.12532408577,0
"416",416,143,596,1,1,1,1,55.1012382507324,1,138.255143165588,71,41,2.83987474441528,2,1,0,6,1,0,0,106.12532408577,0
"417",417,143,597,1,1,1,1,52.6275100708008,0,1091.47090911865,48,39,3,2,0,0,8,1,0,1,106.12532408577,0
"418",418,143,597,1,1,1,1,52.6275100708008,1,0,49,40,3,2,0,0,8,1,0,1,106.12532408577,1
"419",419,143,598,1,1,1,1,55.5641403198242,1,1079.87833023071,26,25,6,6,0,0,5,0,0,1,106.12532408577,0
"420",420,143,598,1,1,1,1,55.5641403198242,0,1689.87617492676,25,24,6,6,0,0,5,0,0,1,106.12532408577,0
"421",421,143,599,1,1,1,1,56.4915008544922,0,1132.9327583313,55,53,3,0,0,0,8,1,0,0,106.12532408577,0
"422",422,143,599,1,1,1,1,56.4915008544922,1,686.407375335693,56,54,3,0,0,0,8,1,0,0,106.12532408577,0
"423",423,143,600,1,1,1,1,57.5216407775879,0,828.242969512939,28,22,3,6,0,0,8,1,0,1,106.12532408577,0
"424",424,143,600,1,1,1,1,57.5216407775879,1,854.162883758545,29,23,3,6,0,0,8,1,0,1,106.12532408577,0
"425",425,143,604,1,1,1,1,56.9938163757324,0,1589.51511383057,18,18,0,0,0,0,3,1,0,0,106.12532408577,0
"426",426,143,604,1,1,1,1,56.9938163757324,1,693.862438201904,19,18,0,0,0,0,3,1,0,0,106.12532408577,0
"427",427,180,608,0,1,0,0,46.1360130310059,0,1172.53408432007,39,39,4,0,0,1,6,1,0,1,119.022430823317,0
"428",428,180,608,0,1,0,0,46.1360130310059,1,1425.08821487427,41,41,4,0,0,1,6,1,0,1,119.022430823317,0
"429",429,180,609,0,1,0,0,51.6591949462891,0,930.570125579834,19,17,0,0,0,1,5,1,0,1,119.022430823317,0
"430",430,180,609,0,1,0,0,51.6591949462891,1,1532.07111358643,20,18,0,0,0,1,5,1,0,1,119.022430823317,1
"431",431,180,612,0,1,0,0,57.4961357116699,1,1384.87310409546,68,40,0,0,0,1,6,0,0,3,119.022430823317,0
"432",432,180,612,0,1,0,0,57.4961357116699,0,1498.01368713379,67,39,0,0,0,1,6,0,0,3,119.022430823317,0
"433",433,180,614,0,1,0,0,56.4915008544922,1,1145.52526473999,40,48,0,0,0,1,4,1,0,2,119.022430823317,0
"434",434,180,614,0,1,0,0,56.4915008544922,0,1525.67358016968,39,47,0,0,0,1,4,1,0,2,119.022430823317,0
"435",435,180,616,0,1,0,0,46.7542495727539,0,1477.03723907471,19,23,4,0,0,1,3,1,0,0,119.022430823317,0
"436",436,180,616,0,1,0,0,46.7542495727539,1,1636.26976013184,20,24,4,0,0,1,3,1,0,0,119.022430823317,0
