"segment_id","sector_id","corridor_type","year","round","treated","eligible_speed","cameras_installed","enforcement_intensity","baseline_speed_85th","ave_speed_kmh","speed_limit_kmh","lanes","road_length_km","lighting_quality","school_within_500m","prior_collisions_3yr","vehicles_km_millions","injury_collisions","fatal_collisions","minor_collisions","injuries_per_million_vkm"
"SEC02-047","SEC02","suburban arterial",2021,1,1,1,1,1.2,75.7,70.3,80,4,2.79,"poor",1,18,11.88,20,1,33,1.684
"SEC02-048","SEC02","ring road",2019,0,1,1,1,2.51,86.1,84.9,100,3,0.48,"adequate",0,5,1.77,8,1,19,4.52
"SEC02-048","SEC02","ring road",2021,1,1,1,1,3.7,86.1,81.5,100,3,0.48,"adequate",0,5,1.8,5,0,7,2.778
"SEC02-049","SEC02","urban arterial",2019,0,1,0,0,0,65.6,64.4,80,2,1.37,"poor",0,6,3.32,11,0,14,3.313
"SEC02-049","SEC02","urban arterial",2021,1,1,0,0,0,65.6,68,80,2,1.37,"poor",0,6,3.38,5,0,15,1.479
"SEC02-050","SEC02","school corridor",2019,0,1,1,1,1.66,88.6,86.2,100,5,0.86,"good",0,9,4.83,6,0,16,1.242
"SEC02-050","SEC02","school corridor",2021,1,1,1,1,1.59,88.6,83.5,100,5,0.86,"good",0,9,4.61,5,0,11,1.085
"SEC03-001","SEC03","school corridor",2019,0,1,1,1,2.15,70.9,70,80,4,1.12,"good",1,11,4.62,12,0,13,2.597
"SEC03-001","SEC03","school corridor",2021,1,1,1,1,2.16,70.9,67.7,80,4,1.12,"good",1,11,4.91,4,1,10,0.815
"SEC03-002","SEC03","urban arterial",2019,0,1,1,1,3.53,84.1,85.3,80,4,2.74,"good",0,14,13.37,14,0,23,1.047
"SEC03-002","SEC03","urban arterial",2021,1,1,1,1,1.8,84.1,76.6,80,4,2.74,"good",0,14,12.95,4,0,25,0.309
"SEC03-003","SEC03","urban arterial",2019,0,1,0,0,0,66.6,66.8,80,5,2.06,"good",0,7,11.56,9,0,15,0.779
"SEC03-003","SEC03","urban arterial",2021,1,1,0,0,0,66.6,67.9,80,5,2.06,"good",0,7,12.15,7,0,22,0.576
"SEC03-004","SEC03","school corridor",2019,0,1,0,0,0,67.9,65.3,80,4,1.41,"adequate",0,4,6.29,4,0,6,0.636
"SEC03-004","SEC03","school corridor",2021,1,1,0,0,0,67.9,67.2,80,4,1.41,"adequate",0,4,6.97,9,0,17,1.291
"SEC03-005","SEC03","suburban arterial",2019,0,1,1,1,2.21,77.3,77.4,80,4,0.87,"adequate",1,10,4.27,5,0,8,1.171
"SEC03-005","SEC03","suburban arterial",2021,1,1,1,1,3.23,77.3,72.2,80,4,0.87,"adequate",1,10,4.6,7,0,9,1.522
"SEC03-006","SEC03","urban arterial",2019,0,1,1,1,3.89,86.5,87.2,100,2,1.93,"adequate",1,11,4.3,7,0,16,1.628
"SEC03-006","SEC03","urban arterial",2021,1,1,1,1,1.63,86.5,78.6,100,2,1.93,"adequate",1,11,5.3,3,0,9,0.566
"SEC03-007","SEC03","school corridor",2019,0,1,0,0,0,61.3,59.9,60,4,0.64,"poor",0,7,3.56,5,0,13,1.404
"SEC03-007","SEC03","school corridor",2021,1,1,0,0,0,61.3,61.7,60,4,0.64,"poor",0,7,3.77,7,0,10,1.857
"SEC03-008","SEC03","urban arterial",2019,0,1,1,1,2.49,81,81.9,80,5,1.72,"good",0,16,11.87,14,0,18,1.179
"SEC03-008","SEC03","urban arterial",2021,1,1,1,1,2.33,81,75.1,80,5,1.72,"good",0,16,11.74,14,0,21,1.193
"SEC03-009","SEC03","suburban arterial",2019,0,1,0,0,0,60.5,60.9,60,5,1.83,"adequate",0,16,10.88,9,1,22,0.827
"SEC03-009","SEC03","suburban arterial",2021,1,1,0,0,0,60.5,59.3,60,5,1.83,"adequate",0,16,12.57,7,0,17,0.557
"SEC03-010","SEC03","suburban arterial",2019,0,1,1,1,2.62,72.6,72.3,80,3,0.41,"poor",1,14,1.4,8,1,24,5.714
"SEC03-010","SEC03","suburban arterial",2021,1,1,1,1,2.61,72.6,66.9,80,3,0.41,"poor",1,14,1.69,12,1,9,7.101
"SEC03-011","SEC03","school corridor",2019,0,1,0,0,0,56.4,55.5,60,4,1.03,"adequate",0,10,5.97,4,0,11,0.67
"SEC03-011","SEC03","school corridor",2021,1,1,0,0,0,56.4,58.5,60,4,1.03,"adequate",0,10,5.5,3,0,7,0.545
"SEC03-012","SEC03","urban arterial",2019,0,1,1,1,3.42,82.5,85,80,5,0.9,"good",0,4,4.61,6,0,13,1.302
"SEC03-012","SEC03","urban arterial",2021,1,1,1,1,2.66,82.5,77.9,80,5,0.9,"good",0,4,5.28,3,0,8,0.568
"SEC03-013","SEC03","school corridor",2019,0,1,0,0,0,52.1,52.6,60,4,1.78,"good",0,5,9.88,3,0,8,0.304
"SEC03-013","SEC03","school corridor",2021,1,1,0,0,0,52.1,51.7,60,4,1.78,"good",0,5,9.5,3,1,8,0.316
"SEC03-014","SEC03","suburban arterial",2019,0,1,1,1,0.2,74.7,75.3,80,3,2.92,"good",1,20,10.82,17,1,17,1.571
"SEC03-014","SEC03","suburban arterial",2021,1,1,1,1,2.09,74.7,69.4,80,3,2.92,"good",1,20,10.73,13,0,22,1.212
"SEC03-015","SEC03","suburban arterial",2019,0,1,1,1,3.15,88.1,88.6,100,4,2.08,"poor",0,14,9.86,16,0,31,1.623
"SEC03-015","SEC03","suburban arterial",2021,1,1,1,1,2.25,88.1,82.2,100,4,2.08,"poor",0,14,9.97,10,2,17,1.003
"SEC03-016","SEC03","urban arterial",2019,0,1,1,1,1.8,71.3,70.2,80,5,2.44,"adequate",0,19,14.12,8,0,24,0.567
"SEC03-016","SEC03","urban arterial",2021,1,1,1,1,1.73,71.3,67.6,80,5,2.44,"adequate",0,19,15.45,6,0,17,0.388
"SEC03-017","SEC03","school corridor",2019,0,1,0,0,0,62,62.8,60,3,1.11,"good",0,8,3.67,7,0,8,1.907
"SEC03-017","SEC03","school corridor",2021,1,1,0,0,0,62,59.4,60,3,1.11,"good",0,8,4.09,2,0,6,0.489
"SEC03-018","SEC03","suburban arterial",2019,0,1,1,1,2.94,88.5,86.1,100,4,1.61,"good",0,15,8.23,10,0,18,1.215
"SEC03-018","SEC03","suburban arterial",2021,1,1,1,1,2.36,88.5,82.5,100,4,1.61,"good",0,15,6.9,8,1,9,1.159
"SEC03-019","SEC03","school corridor",2019,0,1,0,0,0,65.8,66.4,80,3,2.88,"adequate",1,14,8.45,10,0,15,1.183
"SEC03-019","SEC03","school corridor",2021,1,1,0,0,0,65.8,64.7,80,3,2.88,"adequate",1,14,10.15,13,2,19,1.281
"SEC03-020","SEC03","school corridor",2019,0,1,1,1,2.97,73.8,75.1,80,4,0.92,"adequate",0,10,3.86,6,0,19,1.554
"SEC03-020","SEC03","school corridor",2021,1,1,1,1,3.17,73.8,70.3,80,4,0.92,"adequate",0,10,3.97,7,0,10,1.763
"SEC03-021","SEC03","ring road",2019,0,1,0,0,0,65,62.8,80,4,1.7,"adequate",0,7,7.55,13,0,15,1.722
"SEC03-021","SEC03","ring road",2021,1,1,0,0,0,65,65.4,80,4,1.7,"adequate",0,7,8.03,8,1,14,0.996
"SEC03-022","SEC03","ring road",2019,0,1,1,1,2.56,90.9,90.1,100,4,2.62,"adequate",0,12,11.22,9,1,26,0.802
"SEC03-022","SEC03","ring road",2021,1,1,1,1,2.94,90.9,84.7,100,4,2.62,"adequate",0,12,13.03,14,0,31,1.074
"SEC03-023","SEC03","suburban arterial",2019,0,1,0,0,0,69.9,68.8,80,4,2.01,"poor",0,9,8.49,11,0,14,1.296
"SEC03-023","SEC03","suburban arterial",2021,1,1,0,0,0,69.9,70.8,80,4,2.01,"poor",0,9,9.54,17,0,22,1.782
"SEC03-024","SEC03","school corridor",2019,0,1,0,0,0,64.2,64.7,60,3,2.88,"poor",0,16,8.69,9,0,20,1.036
"SEC03-024","SEC03","school corridor",2021,1,1,0,0,0,64.2,63.5,60,3,2.88,"poor",0,16,9.72,11,1,26,1.132
"SEC03-025","SEC03","urban arterial",2019,0,1,1,1,1.64,71.5,70.5,80,6,2.94,"poor",1,23,21.94,17,0,56,0.775
"SEC03-025","SEC03","urban arterial",2021,1,1,1,1,1.93,71.5,68.3,80,6,2.94,"poor",1,23,17.33,19,0,30,1.096
"SEC03-026","SEC03","school corridor",2019,0,1,1,1,1.88,80.8,80.4,80,6,2.89,"adequate",1,19,19.16,29,0,53,1.514
"SEC03-026","SEC03","school corridor",2021,1,1,1,1,3.1,80.8,73.9,80,6,2.89,"adequate",1,19,19.61,10,0,13,0.51
"SEC03-027","SEC03","urban arterial",2019,0,1,0,0,0,64.2,63.1,60,3,1.09,"poor",0,4,3.45,10,0,13,2.899
"SEC03-027","SEC03","urban arterial",2021,1,1,0,0,0,64.2,63.1,60,3,1.09,"poor",0,4,3.94,10,0,20,2.538
"SEC03-028","SEC03","urban arterial",2019,0,1,0,0,0,60.4,61.9,60,3,1.09,"poor",0,12,3.23,5,0,6,1.548
"SEC03-028","SEC03","urban arterial",2021,1,1,0,0,0,60.4,60.6,60,3,1.09,"poor",0,12,3.87,5,0,9,1.292
"SEC03-029","SEC03","urban arterial",2019,0,1,1,1,2.8,97.6,97.7,100,4,1.19,"adequate",0,5,6.04,9,0,28,1.49
"SEC03-029","SEC03","urban arterial",2021,1,1,1,1,2.41,97.6,90.2,100,4,1.19,"adequate",0,5,5.72,6,0,17,1.049
"SEC03-030","SEC03","urban arterial",2019,0,1,1,1,3.84,84.8,84.5,80,4,1.9,"adequate",0,15,7.69,9,0,24,1.17
"SEC03-030","SEC03","urban arterial",2021,1,1,1,1,0.87,84.8,77.7,80,4,1.9,"adequate",0,15,11.38,9,1,10,0.791
"SEC03-031","SEC03","school corridor",2019,0,1,1,1,1.13,75.1,75.5,80,5,2.94,"adequate",0,13,19.44,18,1,28,0.926
"SEC03-031","SEC03","school corridor",2021,1,1,1,1,3.32,75.1,69.5,80,5,2.94,"adequate",0,13,18.17,16,0,27,0.881
"SEC03-032","SEC03","urban arterial",2019,0,1,0,0,0,62.1,62.2,60,5,3.34,"adequate",1,24,17.42,34,1,53,1.952
"SEC03-032","SEC03","urban arterial",2021,1,1,0,0,0,62.1,61.5,60,5,3.34,"adequate",1,24,20.26,17,1,16,0.839
"SEC03-033","SEC03","school corridor",2019,0,1,0,0,0,68.3,68.8,80,4,0.72,"good",0,7,2.67,8,0,17,2.996
"SEC03-033","SEC03","school corridor",2021,1,1,0,0,0,68.3,68.8,80,4,0.72,"good",0,7,3.61,9,0,9,2.493
"SEC03-034","SEC03","urban arterial",2019,0,1,0,0,0,66.9,68.2,80,3,2.44,"adequate",0,5,10.87,10,2,18,0.92
"SEC03-034","SEC03","urban arterial",2021,1,1,0,0,0,66.9,66.5,80,3,2.44,"adequate",0,5,7.87,13,0,9,1.652
"SEC03-035","SEC03","suburban arterial",2019,0,1,1,1,1.94,73.5,72.5,80,3,0.75,"poor",1,9,2.55,6,0,18,2.353
"SEC03-035","SEC03","suburban arterial",2021,1,1,1,1,3.83,73.5,66.2,80,3,0.75,"poor",1,9,2.71,10,0,14,3.69
"SEC03-036","SEC03","urban arterial",2019,0,1,1,1,3.25,85.9,84.3,100,2,2.34,"adequate",0,14,4.53,9,0,20,1.987
"SEC03-036","SEC03","urban arterial",2021,1,1,1,1,3.21,85.9,80.3,100,2,2.34,"adequate",0,14,6.18,7,0,25,1.133
"SEC03-037","SEC03","urban arterial",2019,0,1,0,0,0,69.5,67.7,80,6,2.19,"adequate",0,11,14.86,11,1,22,0.74
"SEC03-037","SEC03","urban arterial",2021,1,1,0,0,0,69.5,68.4,80,6,2.19,"adequate",0,11,16.27,17,1,16,1.045
"SEC03-038","SEC03","ring road",2019,0,1,0,0,0,69.1,71,80,4,1.57,"adequate",0,13,6.06,3,1,9,0.495
"SEC03-038","SEC03","ring road",2021,1,1,0,0,0,69.1,69,80,4,1.57,"adequate",0,13,7.18,10,0,24,1.393
"SEC03-039","SEC03","urban arterial",2019,0,1,1,1,2.57,73.7,72.3,80,4,2.5,"adequate",0,16,13.46,10,0,19,0.743
"SEC03-039","SEC03","urban arterial",2021,1,1,1,1,2.42,73.7,68.1,80,4,2.5,"adequate",0,16,11.1,10,0,15,0.901
"SEC03-040","SEC03","ring road",2019,0,1,1,1,1.52,87.7,87.4,100,4,1.24,"poor",0,15,6.43,15,0,29,2.333
"SEC03-040","SEC03","ring road",2021,1,1,1,1,2.99,87.7,81,100,4,1.24,"poor",0,15,5.96,5,0,18,0.839
"SEC03-041","SEC03","urban arterial",2019,0,1,0,0,0,67.2,68.8,80,4,1.46,"adequate",1,13,6.79,9,1,34,1.325
"SEC03-041","SEC03","urban arterial",2021,1,1,0,0,0,67.2,67.7,80,4,1.46,"adequate",1,13,6.15,2,0,8,0.325
"SEC03-042","SEC03","ring road",2019,0,1,0,0,0,58.5,58,60,4,0.95,"adequate",0,10,4.44,9,0,8,2.027
"SEC03-042","SEC03","ring road",2021,1,1,0,0,0,58.5,57.1,60,4,0.95,"adequate",0,10,4.33,4,0,4,0.924
"SEC03-043","SEC03","suburban arterial",2019,0,1,1,1,1.4,74.7,74.3,80,4,1.3,"adequate",0,14,5.43,10,0,22,1.842
"SEC03-043","SEC03","suburban arterial",2021,1,1,1,1,1.59,74.7,69.3,80,4,1.3,"adequate",0,14,6.16,11,0,19,1.786
"SEC03-044","SEC03","suburban arterial",2019,0,1,1,1,2.66,91.8,90.1,100,3,1.39,"good",0,4,4.96,7,0,12,1.411
"SEC03-044","SEC03","suburban arterial",2021,1,1,1,1,3.88,91.8,85.6,100,3,1.39,"good",0,4,4.7,7,0,18,1.489
"SEC03-045","SEC03","urban arterial",2019,0,1,0,0,0,66.5,65.5,80,2,1.54,"adequate",0,8,3.46,4,0,11,1.156
"SEC03-045","SEC03","urban arterial",2021,1,1,0,0,0,66.5,66.2,80,2,1.54,"adequate",0,8,3.55,12,0,20,3.38
"SEC03-046","SEC03","urban arterial",2019,0,1,1,1,2.04,75.3,73.8,80,6,1.55,"poor",0,13,11.49,16,0,26,1.393
"SEC03-046","SEC03","urban arterial",2021,1,1,1,1,4.06,75.3,69.6,80,6,1.55,"poor",0,13,11.86,9,0,15,0.759
"SEC03-047","SEC03","suburban arterial",2019,0,1,0,0,0,60.6,61.8,60,5,3.1,"adequate",0,24,15.44,11,1,25,0.712
"SEC03-047","SEC03","suburban arterial",2021,1,1,0,0,0,60.6,60.7,60,5,3.1,"adequate",0,24,16.72,19,0,22,1.136
"SEC03-048","SEC03","suburban arterial",2019,0,1,0,0,0,58.5,58.8,60,4,0.73,"adequate",0,5,3.24,3,0,12,0.926
"SEC03-048","SEC03","suburban arterial",2021,1,1,0,0,0,58.5,58.8,60,4,0.73,"adequate",0,5,3.45,2,0,6,0.58
"SEC03-049","SEC03","ring road",2019,0,1,1,1,3.99,73.5,73.6,80,4,3.09,"adequate",0,12,14.25,14,1,29,0.982
"SEC03-049","SEC03","ring road",2021,1,1,1,1,1.76,73.5,68.2,80,4,3.09,"adequate",0,12,13.71,8,0,22,0.584
"SEC03-050","SEC03","suburban arterial",2019,0,1,1,1,3.12,76.7,76.4,80,5,2.21,"adequate",1,12,12.5,19,1,34,1.52
"SEC03-050","SEC03","suburban arterial",2021,1,1,1,1,1.81,76.7,72.8,80,5,2.21,"adequate",1,12,12.01,6,0,13,0.5
"SEC04-001","SEC04","ring road",2019,0,1,0,0,0,63.5,64.3,60,5,2.13,"adequate",0,11,12.67,10,0,17,0.789
"SEC04-001","SEC04","ring road",2021,1,1,0,0,0,63.5,62.9,60,5,2.13,"adequate",0,11,12.82,8,0,12,0.624
"SEC04-002","SEC04","urban arterial",2019,0,1,1,1,3.11,75.7,74.4,80,5,1.36,"adequate",1,16,8.34,13,1,22,1.559
"SEC04-002","SEC04","urban arterial",2021,1,1,1,1,2.56,75.7,73.5,80,5,1.36,"adequate",1,16,7.75,10,1,16,1.29
"SEC04-003","SEC04","suburban arterial",2019,0,1,1,1,3.88,80.1,80.5,80,4,0.92,"adequate",0,6,3.96,8,0,8,2.02
"SEC04-003","SEC04","suburban arterial",2021,1,1,1,1,2.69,80.1,74.6,80,4,0.92,"adequate",0,6,4.54,2,0,9,0.441
"SEC04-004","SEC04","suburban arterial",2019,0,1,1,1,3.74,73,73,80,4,0.66,"poor",0,11,2.87,5,1,11,1.742
"SEC04-004","SEC04","suburban arterial",2021,1,1,1,1,2.15,73,66.3,80,4,0.66,"poor",0,11,3.46,5,0,16,1.445
"SEC04-005","SEC04","urban arterial",2019,0,1,1,1,2.57,73.7,73.7,80,3,2.3,"good",0,12,8.36,10,1,13,1.196
"SEC04-005","SEC04","urban arterial",2021,1,1,1,1,1.88,73.7,67.8,80,3,2.3,"good",0,12,8,7,1,15,0.875
"SEC04-006","SEC04","ring road",2019,0,1,0,0,0,69.1,68.3,80,5,3.36,"poor",0,21,18.77,26,2,62,1.385
"SEC04-006","SEC04","ring road",2021,1,1,0,0,0,69.1,68,80,5,3.36,"poor",0,21,21.47,28,1,40,1.304
"SEC04-007","SEC04","urban arterial",2019,0,1,1,1,2.04,72.6,73.3,80,4,2.5,"adequate",0,15,11.23,10,1,23,0.89
"SEC04-007","SEC04","urban arterial",2021,1,1,1,1,2.61,72.6,67,80,4,2.5,"adequate",0,15,10.42,6,0,25,0.576
"SEC04-008","SEC04","school corridor",2019,0,1,1,1,2.09,82.3,81.4,80,5,2.11,"adequate",0,19,13.03,14,0,24,1.074
"SEC04-008","SEC04","school corridor",2021,1,1,1,1,2.97,82.3,77.5,80,5,2.11,"adequate",0,19,11.96,10,0,18,0.836
"SEC04-009","SEC04","suburban arterial",2019,0,1,0,0,0,55.4,54.8,60,6,3.29,"poor",0,21,18.64,21,0,39,1.127
"SEC04-009","SEC04","suburban arterial",2021,1,1,0,0,0,55.4,55.9,60,6,3.29,"poor",0,21,24.18,14,2,22,0.579
"SEC04-010","SEC04","suburban arterial",2019,0,1,1,1,1.03,74.8,73.7,80,3,3.27,"poor",0,15,11.38,21,1,34,1.845
"SEC04-010","SEC04","suburban arterial",2021,1,1,1,1,2.06,74.8,68.7,80,3,3.27,"poor",0,15,10.97,18,1,10,1.641
"SEC04-011","SEC04","urban arterial",2019,0,1,0,0,0,67.4,66.8,80,4,3.29,"adequate",0,15,14.56,20,1,35,1.374
"SEC04-011","SEC04","urban arterial",2021,1,1,0,0,0,67.4,69.1,80,4,3.29,"adequate",0,15,13.89,12,1,21,0.864
"SEC04-012","SEC04","urban arterial",2019,0,1,1,1,2.85,83.4,83.2,80,6,1.81,"adequate",0,22,13.3,27,0,39,2.03
"SEC04-012","SEC04","urban arterial",2021,1,1,1,1,2.27,83.4,78,80,6,1.81,"adequate",0,22,14.45,8,0,21,0.554
"SEC04-013","SEC04","urban arterial",2019,0,1,0,0,0,64.5,64.1,60,3,1.88,"adequate",0,13,6.4,20,2,26,3.125
"SEC04-013","SEC04","urban arterial",2021,1,1,0,0,0,64.5,64,60,3,1.88,"adequate",0,13,6.9,5,0,18,0.725
"SEC04-014","SEC04","suburban arterial",2019,0,1,1,1,3.18,84,84.3,80,5,0.72,"poor",0,8,4.84,7,0,14,1.446
"SEC04-014","SEC04","suburban arterial",2021,1,1,1,1,2.13,84,78.7,80,5,0.72,"poor",0,8,4.89,12,0,8,2.454
"SEC04-015","SEC04","ring road",2019,0,1,1,1,2.93,72.8,73.8,80,4,2.6,"poor",0,25,12.07,10,0,26,0.829
"SEC04-015","SEC04","ring road",2021,1,1,1,1,3.14,72.8,67.4,80,4,2.6,"poor",0,25,11.97,13,0,35,1.086
"SEC04-016","SEC04","urban arterial",2019,0,1,0,0,0,65.1,63.6,80,2,3.27,"poor",0,20,7.79,15,1,23,1.926
"SEC04-016","SEC04","urban arterial",2021,1,1,0,0,0,65.1,66,80,2,3.27,"poor",0,20,7.61,19,1,31,2.497
"SEC04-017","SEC04","ring road",2019,0,1,0,0,0,69.8,68.7,80,3,3.08,"poor",0,23,11.51,15,1,29,1.303
"SEC04-017","SEC04","ring road",2021,1,1,0,0,0,69.8,69.6,80,3,3.08,"poor",0,23,9.1,10,1,39,1.099
"SEC04-018","SEC04","urban arterial",2019,0,1,0,0,0,69.2,68.1,80,3,3.05,"adequate",0,8,10.9,12,0,18,1.101
"SEC04-018","SEC04","urban arterial",2021,1,1,0,0,0,69.2,69.1,80,3,3.05,"adequate",0,8,10.15,9,0,20,0.887
"SEC04-019","SEC04","suburban arterial",2019,0,1,1,1,3.07,78.5,78,80,2,2.85,"good",0,13,6.52,8,1,23,1.227
"SEC04-019","SEC04","suburban arterial",2021,1,1,1,1,1.67,78.5,71.5,80,2,2.85,"good",0,13,7.04,7,0,17,0.994
"SEC04-020","SEC04","ring road",2019,0,1,1,1,3.32,90.4,89.7,100,3,2.27,"good",1,13,7.12,10,0,20,1.404
"SEC04-020","SEC04","ring road",2021,1,1,1,1,3.54,90.4,82.6,100,3,2.27,"good",1,13,9.04,12,0,22,1.327
"SEC04-021","SEC04","urban arterial",2019,0,1,1,1,2.62,87.4,86.5,100,5,0.92,"good",0,14,5.15,9,0,19,1.748
"SEC04-021","SEC04","urban arterial",2021,1,1,1,1,0.68,87.4,80.2,100,5,0.92,"good",0,14,5.48,14,0,23,2.555
"SEC04-022","SEC04","urban arterial",2019,0,1,1,1,2.39,75.9,73.9,80,2,2.18,"adequate",0,7,5.68,11,0,14,1.937
"SEC04-022","SEC04","urban arterial",2021,1,1,1,1,3.32,75.9,70.4,80,2,2.18,"adequate",0,7,5.25,7,0,14,1.333
"SEC04-023","SEC04","ring road",2019,0,1,1,1,3.26,73.6,71.8,80,5,1.85,"good",1,14,9.89,9,0,14,0.91
"SEC04-023","SEC04","ring road",2021,1,1,1,1,1.83,73.6,68.9,80,5,1.85,"good",1,14,11.31,17,0,25,1.503
"SEC04-024","SEC04","school corridor",2019,0,1,1,1,3.8,71.4,69.5,80,6,2.19,"adequate",1,19,15.12,19,0,37,1.257
"SEC04-024","SEC04","school corridor",2021,1,1,1,1,2.46,71.4,66.5,80,6,2.19,"adequate",1,19,15.58,14,1,26,0.899
"SEC04-025","SEC04","suburban arterial",2019,0,1,0,0,0,69.2,69.1,80,5,0.96,"adequate",1,6,5.05,10,1,8,1.98
"SEC04-025","SEC04","suburban arterial",2021,1,1,0,0,0,69.2,70.3,80,5,0.96,"adequate",1,6,6.64,7,0,14,1.054
"SEC04-026","SEC04","urban arterial",2019,0,1,1,1,1.94,72.5,72.2,80,4,3.2,"poor",0,12,12.55,21,0,31,1.673
"SEC04-026","SEC04","urban arterial",2021,1,1,1,1,1.87,72.5,66.5,80,4,3.2,"poor",0,12,15.73,16,0,25,1.017
"SEC04-027","SEC04","suburban arterial",2019,0,1,1,1,3.58,82.7,82.8,80,4,0.98,"adequate",1,9,3.78,7,0,12,1.852
"SEC04-027","SEC04","suburban arterial",2021,1,1,1,1,2.93,82.7,76.5,80,4,0.98,"adequate",1,9,4.52,6,0,10,1.327
"SEC04-028","SEC04","urban arterial",2019,0,1,1,1,2.16,87.2,88,100,3,1.35,"good",1,7,5.17,8,1,18,1.547
"SEC04-028","SEC04","urban arterial",2021,1,1,1,1,2.51,87.2,81.9,100,3,1.35,"good",1,7,5.02,8,0,6,1.594
"SEC04-029","SEC04","suburban arterial",2019,0,1,1,1,2.89,80.3,79,80,4,0.97,"poor",1,13,4.54,4,0,22,0.881
"SEC04-029","SEC04","suburban arterial",2021,1,1,1,1,2.38,80.3,73.8,80,4,0.97,"poor",1,13,4.08,8,0,15,1.961
"SEC04-030","SEC04","suburban arterial",2019,0,1,0,0,0,67.9,68.8,80,4,3.39,"adequate",1,12,18.52,13,1,33,0.702
"SEC04-030","SEC04","suburban arterial",2021,1,1,0,0,0,67.9,66.8,80,4,3.39,"adequate",1,12,15.39,29,3,38,1.884
"SEC04-031","SEC04","urban arterial",2019,0,1,1,1,3.72,74.2,73.3,80,4,2.46,"adequate",0,16,9.31,18,0,46,1.933
"SEC04-031","SEC04","urban arterial",2021,1,1,1,1,2.09,74.2,67.8,80,4,2.46,"adequate",0,16,11.97,12,0,22,1.003
"SEC04-032","SEC04","ring road",2019,0,1,1,1,2.23,82.6,83,80,4,2.54,"adequate",0,15,12.62,13,0,26,1.03
"SEC04-032","SEC04","ring road",2021,1,1,1,1,4.31,82.6,76.1,80,4,2.54,"adequate",0,15,10.58,5,0,20,0.473
"SEC04-033","SEC04","urban arterial",2019,0,1,1,1,3.17,82.7,81.1,80,5,1.39,"good",1,10,7.22,8,1,15,1.108
"SEC04-033","SEC04","urban arterial",2021,1,1,1,1,3.67,82.7,77.8,80,5,1.39,"good",1,10,7.75,12,0,21,1.548
"SEC04-034","SEC04","suburban arterial",2019,0,1,1,1,4.1,72.4,73.5,80,3,2.34,"adequate",0,11,7.98,10,0,17,1.253
"SEC04-034","SEC04","suburban arterial",2021,1,1,1,1,3.67,72.4,67.2,80,3,2.34,"adequate",0,11,9.58,8,0,17,0.835
"SEC04-035","SEC04","school corridor",2019,0,1,1,1,0.94,78.1,78.4,80,5,2.34,"adequate",0,20,11.75,22,1,33,1.872
"SEC04-035","SEC04","school corridor",2021,1,1,1,1,3.58,78.1,72.8,80,5,2.34,"adequate",0,20,12.45,9,0,17,0.723
"SEC04-036","SEC04","urban arterial",2019,0,1,1,1,3.14,81,82.1,80,4,0.61,"good",0,3,2.37,6,0,15,2.532
"SEC04-036","SEC04","urban arterial",2021,1,1,1,1,2.91,81,74.9,80,4,0.61,"good",0,3,2.8,1,0,10,0.357
"SEC04-037","SEC04","school corridor",2019,0,1,1,1,3.12,82,82.3,80,4,1.67,"adequate",0,15,7.77,9,0,26,1.158
"SEC04-037","SEC04","school corridor",2021,1,1,1,1,2.57,82,75.2,80,4,1.67,"adequate",0,15,7.69,15,0,20,1.951
"SEC04-038","SEC04","ring road",2019,0,1,0,0,0,60.4,61,60,3,1.19,"adequate",1,7,4.29,8,0,13,1.865
"SEC04-038","SEC04","ring road",2021,1,1,0,0,0,60.4,58.9,60,3,1.19,"adequate",1,7,5.08,7,0,8,1.378
"SEC04-039","SEC04","school corridor",2019,0,1,1,1,3.71,71,70.3,80,3,0.86,"adequate",0,5,2.77,4,0,13,1.444
"SEC04-039","SEC04","school corridor",2021,1,1,1,1,1.89,71,66.7,80,3,0.86,"adequate",0,5,3.07,3,0,7,0.977
"SEC04-040","SEC04","suburban arterial",2019,0,1,1,1,2.49,76.3,77.5,80,5,2.56,"adequate",0,10,16,21,0,59,1.312
"SEC04-040","SEC04","suburban arterial",2021,1,1,1,1,3.14,76.3,72.3,80,5,2.56,"adequate",0,10,15.41,9,1,15,0.584
"SEC04-041","SEC04","urban arterial",2019,0,1,0,0,0,60.3,59.2,60,5,0.52,"adequate",0,6,2.93,6,0,10,2.048
"SEC04-041","SEC04","urban arterial",2021,1,1,0,0,0,60.3,61.5,60,5,0.52,"adequate",0,6,3.43,2,0,13,0.583
"SEC04-042","SEC04","suburban arterial",2019,0,1,0,0,0,61.2,60.8,60,4,1.27,"good",1,9,6.18,10,0,17,1.618
"SEC04-042","SEC04","suburban arterial",2021,1,1,0,0,0,61.2,59.9,60,4,1.27,"good",1,9,7.31,6,0,13,0.821
"SEC04-043","SEC04","school corridor",2019,0,1,1,1,3.29,92,91.5,100,6,2.92,"poor",1,35,21.78,19,1,60,0.872
"SEC04-043","SEC04","school corridor",2021,1,1,1,1,2.95,92,85.1,100,6,2.92,"poor",1,35,23.3,26,0,60,1.116
"SEC04-044","SEC04","urban arterial",2019,0,1,1,1,0.75,74.4,75.4,80,4,3.38,"adequate",0,18,15.4,26,3,35,1.688
"SEC04-044","SEC04","urban arterial",2021,1,1,1,1,2.86,74.4,67.9,80,4,3.38,"adequate",0,18,14.79,7,0,15,0.473
